;UUID;Title Geocat;All Keywords Geocat;Keyword BGDI;Bundesamt Geocat;Organisation Geocat;Published Geocat;TECHPUBLAYER;GDSKEY;REMARKS;HASWMTSSERVICE;HASWMSSERVICE;HASFREEWMSSERVICE;HASRAWPACKAGESERVICE;ISPUBLISHEDINAPI;ISPUBLISHEDINONLINEVIEWER
69;13a1d280-d6ee-4c57-8ee4-ffcebedcfc2e;Bebaute Gebiete nach Schweizer Luftfahrtrecht;Luftfahrthindernis, Luftfahrt;no;BAZL;Bundesamt für Zivilluftfahrt;yes;ch.bazl.bebaute-gebiete_luftfahrtrecht;BEBAUTE_GEBIETE_LUFTFAHRTRECHT;;True;False;True;False;True;True
70;7f8c99f2-7736-4fe6-8d69-0af201f01526;Bundestankstellen BEBECO;Tankstelle, Bund;no;Verteidigung;Militärkartografie / Bundesamt für Landestopografie swisstopo;yes;ch.vbs.bundestankstellen-bebeco;BEBECO;;True;False;True;False;True;True
71;8f35a393-5ee2-44b5-a68e-8d820e968054;Jährliche Belastung des schweizerischen Strassennetzes (schwerer Güterverkehr);Verkehrsbelastung, Handelsverkehr, Gütertransport, Straßenverkehr, Schwerlastverkehr, Verkehrsnetze;no;ARE;Bundesamt für Raumentwicklung;yes;ch.are.belastung-gueterverkehr-strasse;BELASTUNG_GUETERVERKEHR;;True;False;True;False;True;True
72;f254b380-3652-4a64-82f4-6cd42fd8f6cc;Jährliche Belastung der schweizerischen Bahnen (Güterverkehr);Gütertransport, Schienenverkehr, Handelsverkehr, Verkehrsnetze;no;ARE;Bundesamt für Raumentwicklung;yes;ch.are.belastung-gueterverkehr-bahn;BELASTUNG_GUETERVERKEHR;;True;False;True;False;True;True
73;6fa32c65-988d-4e09-8034-6c5abcbd4e3f;Belastung (Personen) des schweizerischen Schienennetzes (Personenverkehr);Schienenverkehr, Personenverkehr, opendata.swiss, Verkehrsnetze;no;ARE;Bundesamt für Raumentwicklung;yes;ch.are.belastung-personenverkehr-bahn;BELASTUNG_PERSONENVERKEHR;;True;False;True;True;True;True
74;4540e0db-04c7-4509-b809-11542e7acba9;Belastung (Fahrzeuge) des schweizerischen Strassennetzes nach Fahrzeugkategorien (Personen- und Güterverkehr);Personenverkehr, Straßenverkehr, opendata.swiss, Verkehrsnetze;no;ARE;Bundesamt für Raumentwicklung;yes;ch.are.belastung-personenverkehr-strasse;BELASTUNG_PERSONENVERKEHR;;True;False;True;True;True;True
75;a3acc755-aad5-4992-b3f3-91f1137a94cb;Bewässerungsbedürftigkeit;Meteorologisch-geografische Kennwerte, opendata.swiss;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.bewaesserungsbeduerftigkeit;BEWAESSERUNGSBEDUERFTIGKEIT;;True;False;True;True;True;True
76;fb7fe701-04b1-4a0c-ba3a-90dbc5bd23d3;Bezugsrahmenwechsel LV03 - LV95: Dreiecksvermaschung (CHENyx06 und FINELTRA LV);FINELTRA, Landeskoordinaten, Bezugssystem, Koordinate, opendata.swiss, Koordinatenreferenzsysteme;no;swisstopo;Geodäsie und Eidgenössische Vermessungsdirektion;yes;ch.swisstopo.dreiecksvermaschung;BEZRAHMENWECHSEL_LV03_LV95;;True;False;True;True;True;True
77;d303ef3f-2ab2-4b83-9d81-7594173e3728;Biogasanlagen;Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss, AtOS (Atom OpenSearch), Energiequellen;no;BFE;Bundesamt für Energie;yes;ch.bfe.biogasanlagen;BIOGASANLAGEN;;True;False;True;True;True;True
78;fc110d43-cfbc-4029-a73c-f24bd67c9689;Biogeographische Regionen der Schweiz (CH);opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Naturschutz, Flora, Fauna, Biogeografische Regionen;no;BAFU;Bundesamt für Umwelt / Abteilung Biodiversität und Landschaft;yes;ch.bafu.biogeographische_regionen;BIOGEOGRAPHISCHE_REGIONEN;;True;False;True;True;True;True
79;b8539dc3-3a56-467e-8433-80f522bfd6fc;Nachhaltiges Potenzial der verholzten Biomassenressourcen für Bioenergie in der Schweiz auf Gemeindeebene;opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Energieressourcen, Energiequellen, Energie, Energie aus Biomasse, Biomasse;no;BFE;Bundesamt für Energie;yes;ch.bfe.biomasse-verholzt;BIOMASSE;;True;False;True;True;True;True
80;a1e28820-056f-4371-9bb3-8c17b846e56f;Nachhaltiges Potenzial der nicht-verholzten Biomassenressourcen für Bioenergie in der Schweiz auf Gemeindeebene;opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Energieressourcen, Energiequellen, Energie, Energie aus Biomasse, Biomasse;no;BFE;Bundesamt für Energie;yes;ch.bfe.biomasse-nicht-verholzt;BIOMASSE;;True;False;True;True;True;True
81;c212a19c-6e06-4ca4-bdee-3ec62ccd7b1e;Biosphärenreservate;Schutzgebiet, Biosphärenreservat, Biosphäre, Umweltüberwachung, Lebensräume und Biotope, opendata.swiss;no;BAFU;Bundesamt für Umwelt / Abteilung Biodiversität und Landschaft;yes;ch.bafu.schutzgebiete-biosphaerenreservate;BIOSPHAERENRESERVATE;;True;False;True;True;True;True
82;bc3f1564-1e56-44e9-98b6-f0d8c5130410;Bundesinventar der Landschaften und Naturdenkmäler (BLN);opendata.swiss, e-geo.ch, Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Umwelt, Schutzgebiete;no;BAFU;Bundesamt für Umwelt / Abteilung Biodiversität und Landschaft;yes;ch.bafu.bundesinventare-bln;BLN;;True;False;True;True;True;True
83;b07f2385-ee3d-4dae-aac2-3fce678ead33;Digitale Bodeneignungskarte der Schweiz - Skelettgehalt;Anbaueignung, opendata.swiss, Boden, Meteorologisch-geografische Kennwerte;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.bodeneignung-skelettgehalt;BODENEIGNUNGSKARTE;;True;False;True;True;True;True
84;05216096-7514-4084-a361-49a2cee1f44c;Digitale Bodeneignungskarte der Schweiz - Nährstoffspeichervermögen;opendata.swiss, Anbaueignung, Boden, Meteorologisch-geografische Kennwerte;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.bodeneignung-naehrstoffspeichervermoegen;BODENEIGNUNGSKARTE;;True;False;True;True;True;True
85;843de9c9-6feb-4577-ab3b-e4fb62a9c56a;Digitale Bodeneignungskarte der Schweiz - Kulturland;Anbaueignung, opendata.swiss, Boden, Meteorologisch-geografische Kennwerte;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.bodeneignung-kulturland;BODENEIGNUNGSKARTE;;True;False;True;True;True;True
86;6caf4d0f-52da-433a-809f-92781316ad0e;Digitale Bodeneignungskarte der Schweiz - Wasserspeichervermögen;Anbaueignung, opendata.swiss, Boden, Meteorologisch-geografische Kennwerte;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.bodeneignung-wasserspeichervermoegen;BODENEIGNUNGSKARTE;;True;False;True;True;True;True
87;d5bd22a3-0656-4582-97bc-37f77b5426ca;Digitale Bodeneignungskarte der Schweiz - Wasserdurchlässigkeit;Anbaueignung, opendata.swiss, Boden, Meteorologisch-geografische Kennwerte;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.bodeneignung-wasserdurchlaessigkeit;BODENEIGNUNGSKARTE;;True;False;True;True;True;True
88;ace71da1-bfd1-4745-a2f1-40b4567f4907;Digitale Bodeneignungskarte der Schweiz - Vernässung;Anbaueignung, opendata.swiss, Boden, Meteorologisch-geografische Kennwerte;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.bodeneignung-vernaessung;BODENEIGNUNGSKARTE;;True;False;True;True;True;True
89;a1c56c8d-05c9-425f-9aed-71e265081634;Digitale Bodeneignungskarte der Schweiz - Gründigkeit;Anbaueignung, opendata.swiss, Boden, Meteorologisch-geografische Kennwerte;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.bodeneignung-gruendigkeit;BODENEIGNUNGSKARTE;;True;False;True;True;True;True
90;4d7ea1c8-451b-46b6-8e16-ffee10e0c9a7;Digitale Bodeneignungskarte der Schweiz - Kulturtyp;Anbaueignung, opendata.swiss, Boden, Meteorologisch-geografische Kennwerte;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.bodeneignung-kulturtyp;BODENEIGNUNGSKARTE;;True;False;True;True;True;True
91;4dba9c57-2e2b-4b69-844b-bd2001fa53a8;Modell der menschengemachten seismischen Bodenunruhe der Schweiz;BGDI Bundesgeodaten-Infrastruktur;yes;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.geologie-bodenunruhe;BODENUNRUHE;;True;False;True;False;True;True
92;a61d9f7a-00cd-4448-a36d-b81423f1f566;Bohrungen tiefer als 500 m;Geologie, Erdwärme, Bohrung, Aufbewahrungs- und Archivierungsplanung AAP - Bund, BGDI Bundesgeodaten-Infrastruktur;yes;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.geologie-bohrungen_tiefer_500;BOHRUNGEN;;True;False;True;True;True;True
93;06e8324a-03f6-4e2d-b5f9-202fdcffc929;2G - GSM / EDGE Verfügbarkeit;Versorgungswirtschaft und staatliche Dienste, Fernsehen, Telekommunikation, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.mobilnetz-2g;BREITBANDATLAS;;True;False;True;True;True;True
94;f28fedfa-64ad-43c3-9767-b11deabc886f;5G - NR Verfügbarkeit;Versorgungswirtschaft und staatliche Dienste, Telekommunikation, Fernsehen, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.mobilnetz-5g;BREITBANDATLAS;;True;False;True;True;True;True
95;f424dac9-9157-4557-9a28-09b068ddb8f9;3G - UMTS / HSPA Verfügbarkeit;Versorgungswirtschaft und staatliche Dienste, Telekommunikation, Fernsehen, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.mobilnetz-3g;BREITBANDATLAS;;True;False;True;True;True;True
96;4d42230c-c187-40d2-9b16-4dc247a2e154;4G - LTE / LTE-A Verfügbarkeit;Versorgungswirtschaft und staatliche Dienste, Fernsehen, Telekommunikation, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.mobilnetz-4g;BREITBANDATLAS;;True;False;True;True;True;True
97;fdb8b91e-1cc5-4c7a-8db7-3e3833e8a486;Verfügbare Anschlussarten Kupfer-Draht;Versorgungswirtschaft und staatliche Dienste, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.anschlussart-kupferdraht;BREITBANDATLAS;;True;False;True;True;True;True
98;662ddb1a-b016-4d66-97dc-3f97fe092d39;Internet-Verfügbarkeit via Festnetz: Download Geschwindigkeit ≥ 10 Mbit/s;Versorgungswirtschaft und staatliche Dienste, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.downlink10;BREITBANDATLAS;;True;False;True;True;True;True
99;0be906d8-ce6d-436c-8690-749a892ef5bb;Internet-Verfügbarkeit via Festnetz: Download Geschwindigkeit ≥ 100 Mbit/s;Versorgungswirtschaft und staatliche Dienste, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.downlink100;BREITBANDATLAS;;True;False;True;True;True;True
100;04ade34e-9654-4dfa-8788-ac6a3da206d6;Internet-Verfügbarkeit via Festnetz: Upload Geschwindigkeit ≥ 1 Mbit/s;Versorgungswirtschaft und staatliche Dienste, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.uplink1;BREITBANDATLAS;;True;False;True;True;True;True
101;41263c2e-bec9-4b1e-9e2d-11d69f8df58c;Internet-Verfügbarkeit via Festnetz: Upload Geschwindigkeit ≥ 10 Mbit/s;Versorgungswirtschaft und staatliche Dienste, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.uplink10;BREITBANDATLAS;;True;False;True;True;True;True
102;4f9876c4-5fa6-4cbc-b3db-b5934c681e7b;Internet-Verfügbarkeit via Festnetz: Upload Geschwindigkeit ≥ 100 Mbit/s;Versorgungswirtschaft und staatliche Dienste, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.uplink100;BREITBANDATLAS;;True;False;True;True;True;True
103;0b4dec69-5c20-4288-b487-a8f2bc33db70;Internet-Verfügbarkeit via Festnetz: Download Geschwindigkeit ≥ 1000 Mbit/s;Versorgungswirtschaft und staatliche Dienste, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.downlink1000;BREITBANDATLAS;;True;False;True;True;True;True
104;47528be7-774e-4e3e-af3d-3bb5d54f35fc;Internet-Verfügbarkeit via Festnetz: Download Geschwindigkeit ≥ 500 Mbit/s;Versorgungswirtschaft und staatliche Dienste, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.downlink500;BREITBANDATLAS;;True;False;True;True;True;True
105;fea5aba3-377a-4af1-a848-1f3d11238ff8;Internet-Verfügbarkeit via Festnetz: Download Geschwindigkeit ≥ 30 Mbit/s;Versorgungswirtschaft und staatliche Dienste, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.downlink30;BREITBANDATLAS;;True;False;True;True;True;True
106;4f2bd604-1454-4371-aeed-bdf200b00df1;Internet-Verfügbarkeit via Festnetz: Download Geschwindigkeit ≥ 300 Mbit/s;Versorgungswirtschaft und staatliche Dienste, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.downlink300;BREITBANDATLAS;;True;False;True;True;True;True
107;69404fc3-9be6-4479-a09e-48f47e51588f;Internet-Verfügbarkeit via Festnetz: Upload Geschwindigkeit ≥ 1000 Mbit/s;Versorgungswirtschaft und staatliche Dienste, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.uplink1000;BREITBANDATLAS;;True;False;True;True;True;True
108;a9631243-b897-4417-b407-06d28af9d2c1;Internet-Verfügbarkeit via Festnetz: Download Geschwindigkeit ≥ 3 Mbit/s;Versorgungswirtschaft und staatliche Dienste, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.downlink3;BREITBANDATLAS;;True;False;True;True;True;True
109;b9b367de-baf0-47d9-b642-bd0f7f29c842;Anzahl Telekomanbieter mit eigener Festnetzleitung;Versorgungswirtschaft und staatliche Dienste, GEMET - INSPIRE themes, version 1.0, opendata.swiss, geocat.ch Thesaurus;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.anbieter-eigenes_festnetz;BREITBANDATLAS;;True;False;True;True;True;True
110;89c839ce-d778-4f53-be64-68bdc458e8c0;Verfügbare Anschlussarten Glasfaser FTTB/FTTH;Versorgungswirtschaft und staatliche Dienste, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.anschlussart-glasfaser;BREITBANDATLAS;;True;False;True;True;True;True
111;aed73a77-fc04-4406-8ba3-fd998e2625db;Verfügbare Anschlussarten Koaxial-Kabel;Versorgungswirtschaft und staatliche Dienste, opendata.swiss, Telekommunikation, Kommunikationsmittel;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.anschlussart-koaxialkabel;BREITBANDATLAS;;True;False;True;True;True;True
112;eca5aec1-818d-429f-8091-145021e4c1aa;Papierkarte: Burgenkarte der Schweiz 1:200'000;Aufbewahrungs- und Archivierungsplanung AAP - Bund, Schloss, Altstadt, Archäologie, Kirche, Kartographie;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.burgenkarte200_papier.metadata;BURGENKARTE200_PAPIER;Für Shop BGDI;False;False;True;False;False;True
113;cf93dfb6-ffff-43ce-bd9b-271baba2d217;CadastralWebMap;Bodenbedeckung, Gebäude, Flurstücke/Grundstücke (Katasterparzellen), Liegenschaft, Amtliche Vermessung AV, Einzelobjekt, Strassenname, Kataster;no;swisstopo;Geodäsie und Eidgenössische Vermessungsdirektion;yes;ch.kantone.cadastralwebmap-farbe;CADASTRALWEBMAP;;True;False;False;False;True;True
114;b77e2add-87d1-45a4-b5fc-73cb403ee268;Energieforschung: Pilot- und Demonstrationsprojekte;Versorgungswirtschaft und staatliche Dienste, Energiequellen;no;BFE;Bundesamt für Energie;yes;ch.bfe.energieforschung;CLEANTECH;;False;False;True;True;True;True
115;8f38b25f-f984-450a-ae48-02290e82136c;Deklinationskarte der Schweiz 1:500000;Geophysikalische Karte, e-geo.ch Geoportal, opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Geobasisdaten, geocat.ch Thesaurus, Geophysik, Magnetismus, GEMET concepts, Geologie, GEMET - INSPIRE themes, version 1.0;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.geologie-geophysik-deklination;DEKLINATIONSKARTE_CH;;True;False;True;True;True;True
116;7eeb5314-f988-4e70-be61-07bfafc10439;Das digitale Höhenmodell der Schweiz mit einer Maschenweite von 200 m;Geodaten, Isophyse, GIS (Geografisches Informationssystem), Geländedarstellung, Höhenkurve, DHM (Digitales Höhenmodell), Höhenkote, Topografie, Digitales Terrainmodell DTM, opendata.swiss, 3D Visualisierung, Schummerung, Höhe, Relief;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.digitales-hoehenmodell_25;DHM25;Layer for download via data.geo.admin.ch only!;False;False;False;True;False;False
117;1b97015c-ae26-461e-b3f4-e53f65b6735f;DHM25 Reliefschattierung;Digitales Terrainmodell DTM, DHM (Digitales Höhenmodell), Schummerung, Höhen;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.digitales-hoehenmodell_25_reliefschattierung;DHM25;;True;False;True;False;True;True
118;9c4bf1ae-ee0a-491c-9ce3-156a3001a954;Diffuse Phosphoreinträge in die Gewässer, modellierte Werte;Umwelt, Phosphor, Gewässer;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.gewaesserschutz-diffuse_eintraege_phosphor;DIFFUSE_EINTRAEGE_GEWAESSER;;True;False;True;True;True;True
119;9b7dc233-813b-490b-b13c-3b3ab787e11f;Diffuse Stickstoffeinträge in die Gewässer, modellierte Werte;Stickstoff, Landwirtschaft, Gewässer;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.gewaesserschutz-diffuse_eintraege_stickstoff;DIFFUSE_EINTRAEGE_GEWAESSER;;True;False;True;True;True;True
120;db5a52b4-0f5f-4998-a9a8-dd9539f93809;SWISSIMAGE: Das digitale Orthophotomosaik der Schweiz;Geobasisdaten, Orthofoto, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Digitales Farborthofotomosaik, Luftbild, Orthofotografie;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissimage-product;DOP10_LV95;;True;False;False;False;True;True
121;3f340030-15de-4ab6-a1b1-5f33e09a997f;Kachelung SWISSIMAGE 10 cm;Digitales Farborthofotomosaik, e-geo.ch, Orthofoto, Luftbild, Orthofotografie;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.images-swissimage-dop10.metadata;DOP10_LV95;;False;False;False;False;True;True
122;d8864f44-7392-47b5-ad0e-cf1d52d156ac;SWISSIMAGE 10 cm, digitale Orthophotomosaik der Schweiz;e-geo.ch, Orthofoto, opendata.swiss, Digitales Farborthofotomosaik, Luftbild, Orthofotografie;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissimage-dop10;DOP10_LV95;Publayer for OGD swisstopo;False;False;False;True;False;False
123;1fc43fd9-f43f-4779-aa59-51e8f4833372;Kachelung SWISSIMAGE Zeitreise;e-geo.ch, Orthofoto, Luftbild, Orthofotografie;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissimage-product.metadata;DOP10_LV95;;False;False;False;False;True;True
124;d86ba57c-6053-44bf-9516-2ea3d376d76d;SWISSIMAGE HIST 1946: Das Orthophotomosaik der Schweiz von 1946;opendata.swiss, Rasterdaten, Historische Karte, Orthofoto, Luftbild, Luftbild, Mosaik, Orthofotografie;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissimage-product_1946;DOPH100_LV03;;True;False;True;False;True;True
125;1a764cdd-9d11-4cfe-b440-66d7caef7fa4;Betriebszählung/Unternehmensstatistik: Beschäftigte (VZÄ);Erhebung, Geobasisdienst, Unternehmen, Wirtschaftssektor, Unternehmensarten, Betriebe, Landwirtschaft, Statistik;no;BFS;Bundesamt für Statistik;yes;ch.bfs.betriebszaehlungen-beschaeftigte_vollzeitaequivalente;EIDG_BETRIEBSZAEHLUNGEN;;True;False;True;True;True;True
126;ecc82a85-9ecb-4f14-873d-bd07d8468bad;Betriebszählung/Unternehmensstatistik: Arbeitsstätten;Erhebung, Geobasisdienst, Unternehmen, Betriebe, Wirtschaftssektor, Unternehmensarten, Statistik, Landwirtschaft;no;BFS;Bundesamt für Statistik;yes;ch.bfs.betriebszaehlungen-arbeitsstaetten;EIDG_BETRIEBSZAEHLUNGEN;;True;False;True;True;True;True
127;4bfbbf20-d90e-4131-8fe2-4c454ad45c16;Bevölkerungsstatistik: Einwohner;Geobasisdienst, Erhebung, Verteilung der Bevölkerung — Demografie, Bewohner, Bevölkerung, Statistik;no;BFS;Bundesamt für Statistik;yes;ch.bfs.volkszaehlung-bevoelkerungsstatistik_einwohner;EIDG_VOLKSZAEHLUNGEN;;True;False;True;True;True;True
128;987a55d8-fcc5-497a-b553-da1f1517e5c4;Gebäude- und Wohnungsstatistik: Wohnungen;Erhebung, Geobasisdienst, opendata.swiss, Gebäude, Gebäude, Wohnung, Wohndichte;no;BFS;Bundesamt für Statistik;yes;ch.bfs.volkszaehlung-gebaeudestatistik_wohnungen;EIDG_VOLKSZAEHLUNGEN;;True;False;True;True;True;True
129;ac730d03-1840-4f64-bc89-9f06d2491e25;Gebäude- und Wohnungsstatistik: Gebäude;Geobasisdienst, Erhebung, Verteilung der Bevölkerung — Demografie, Bewohner, Bevölkerung, Statistik;no;BFS;Bundesamt für Statistik;yes;ch.bfs.volkszaehlung-gebaeudestatistik_gebaeude;EIDG_VOLKSZAEHLUNGEN;;True;False;True;True;True;True
130;300a3547-7b21-40a1-85d4-5d5387e81afc;Topographische Einzugsgebiete Schweizer Gewässer: Vorfluterabschnitte;Gewässernetz, opendata.swiss;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.wasser-vorfluter;EINZUGSGEBIETE;;True;False;True;True;True;True
131;1a4d7eee-5135-4895-a255-e1dfd1fd6ff9;Topographische Einzugsgebiete Schweizer Gewässer: Gebietsauslässe;Gewässernetz, opendata.swiss;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.wasser-gebietsauslaesse;EINZUGSGEBIETE;;True;False;True;True;True;True
132;6d9c8ba5-2532-46ed-bc26-0a4017787a56;Topographische Einzugsgebiete Schweizer Gewässer: Teileinzugsgebiete 2 km²;Umweltüberwachung, Gewässernetz, opendata.swiss;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.wasser-teileinzugsgebiete_2;EINZUGSGEBIETE;;True;False;True;True;True;True
133;102e547e-6210-46ea-9246-123f966ba9be;Topographische Einzugsgebiete der Schweizer Gewässer: Teileinzugsgebiete 40 km²;Gewässernetz, Umweltüberwachung, opendata.swiss;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.wasser-teileinzugsgebiete_40;EINZUGSGEBIETE;;True;False;True;True;True;True
134;f9e7ce17-3622-4ae4-8cbb-067011d5eed5;Basisgebiete (Einzugsgebiete) HADES;Gewässer, GEWISS;no;BAFU;Bundesamt für Umwelt / Abteilung Hydrologie;yes;ch.bafu.hydrologischer-atlas_basisgebiete;EINZUGSGEBIETE_HADES;;False;False;False;False;False;True
135;edff6d33-ba8c-441e-b8bd-7ab4969d4440;Flussgebiete (Einzugsgebiete) HADES;;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.hydrologischer-atlas_flussgebiete;EINZUGSGEBIETE_HADES;;False;False;False;False;False;True
136;52d0c066-65dd-4dd1-ac94-2b34f83a9bd6;Bilanzgebiete (Einzugsgebiete) HADES;Gewässer, GEWISS;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.hydrologischer-atlas_bilanzgebiete;EINZUGSGEBIETE_HADES;;False;False;False;False;False;True
137;393940cd-6a67-4190-8b91-378669cdea1d;Energiestädte;opendata.swiss;no;BFE;Bundesamt für Energie;yes;ch.bfe.energiestaedte;ENERGIE_STAEDTE;;False;False;True;True;True;True
